repo_name,archive_name,repo_id,path,ref,size,technology,id
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/AzureDefenderOnStorage.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1043.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/GoogleComputeBootDiskEncryption.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1270.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/ncp/AccessControlGroupOutboundRule.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1067.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/AKSLoggingEnabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1266.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/LambdaFunctionLevelConcurrentExecutionLimit.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1044.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/AzureDefenderOnSqlServersVMS.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1102.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/base_parameter_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1233.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/MySQLPublicAccessDisabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1052.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/VPCDefaultNetwork.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1028.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/kubernetes/AllowedCapabilitiesPSP.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1090.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerKubeletClientCertAndKey.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1235.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/TillerDeploymentListener.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1102.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/StorageSyncServicePermissiveAccess.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1080.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/VMDiskWithPublicAccess.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1133.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/EKSNodeGroupRemoteAccess.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1100.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/openapi/checks/resource/v2/BaseOpenapiCheckV2.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1164.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/SecurityCenterContactPhone.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1120.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/RDSIAMAuthentication.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1074.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/MonitorLogProfileCategories.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1061.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/EMRClusterKerberosAttributes.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1099.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/azure_pipelines/checks/job/ContainerDigest.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1057.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/AllowedCapabilitiesPSP.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1060.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/dockerfile/checks/UserExists.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1031.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/ansible/checks/task/aws/EC2PublicIP.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1108.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/AppServicePlanZoneRedundant.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1166.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/LaunchTemplateMetadataHop.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1101.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/serverless/checks/function/base_function_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1188.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/serverless/checks/complete/base_complete_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1149.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/DBInstanceLogging.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1151.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/GoogleSubnetworkPrivateGoogleEnabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1272.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerAuthorizationModeNode.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1165.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/RDSClusterLogging.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1245.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/ansible/checks/task/aws/EC2EBSOptimized.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1042.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/CosmosDBLocalAuthDisabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1030.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/module/generic/RevisionHash.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1233.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/serverless/checks/provider/base_provider_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1122.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/data/base_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1200.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/dockerfile/checks/HealthcheckExists.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1078.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/AppGWUseWAFMode.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1053.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/KinesisFirehoseDeliveryStreamSSE.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1225.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/alicloud/APIGatewayProtocolHTTPS.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1079.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/GoogleProjectAdminServiceAccount.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1126.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/ElastiCacheHasCustomSubnet.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1123.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ControllerManagerBindAddress.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1042.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/yandexcloud/IAMOrganizationElevatedMembers.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1051.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/circleci_pipelines/base_circleci_pipelines_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1205.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/RDSMultiAZEnabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1237.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/AppServiceHTTPSOnly.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1141.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/DefaultServiceAccountBinding.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1181.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/SSMDocumentsArePrivate.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1120.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerAuditLogMaxSize.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1135.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/AzureDefenderOnServers.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1051.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/LambdaDLQConfigured.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1078.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/AllowedCapabilities.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1126.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/CodeBuildPrivilegedMode.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1075.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/CloudStorageSelfLogging.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1190.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/ACMCertSetLoggingPreference.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1253.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerNodeRestrictionPlugin.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1165.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/KubeletAuthorizationModeNotAlwaysAllow.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1086.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerAuditLogMaxBackup.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1147.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/serverless/checks/layer/base_layer_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1131.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/kubernetes/ShareHostIPC.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1082.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/ElasticCacheAutomaticBackup.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1085.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/NeptuneClusterBackupRetention.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1070.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/MSKClusterLogging.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1096.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/FrontdoorUseWAFMode.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1052.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/github_actions/checks/job/AllowUnsecureCommandsOnJob.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1229.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/DropCapabilities.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1208.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerEtcdCertAndKey.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1191.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/gitlab/checks/merge_requests_approvals.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1134.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/Tiller.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1168.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/PostgreSQLFlexiServerGeoBackupEnabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1086.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/RDSEncryption.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1237.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/gitlab_ci/checks/job/AvoidDoublePipelines.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1136.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/base_spec_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1202.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/AppConfigLocalAuth.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1265.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/APIGatewayAuthorization.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1088.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/kubernetes/DefaultServiceAccountBinding.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1275.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/tencentcloud/CVMUserData.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1157.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/ElasticsearchDomainLogging.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1253.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/CDNEnableHttpsEndpoints.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1111.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/AMIEncryption.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1225.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/RedshiftClusterUseEnhancedVPCRouting.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1052.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/CloudFunctionPermissiveIngress.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1039.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/github/checks/sso.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1345.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/dockerfile/checks/RunUsingAPT.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1362.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/ECSTaskDefinitionRoleCheck.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1321.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/EKSNodeGroupRemoteAccess.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1322.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/digitalocean/FirewallIngressOpen.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1355.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/bitbucket/base_bitbucket_configuration_check.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1316.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerTlsCertAndKey.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1388.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/github/BranchProtectionReviewNumTwo.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1358.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/GoogleSubnetworkLoggingEnabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1307.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/RDSClusterEncrypted.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1306.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/ECRPolicy.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1359.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/VMScaleSetsAutoOSImagePatchingEnabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1405.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/circleci_pipelines/checks/ReverseShellNetcat.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1337.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/tencentcloud/VPCSecurityGroupRuleSet.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1368.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ImageDigest.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1369.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/AppServiceUsedAzureFiles.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1321.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/ncp/NACLInboundCheck.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1394.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/AppServiceAlwaysOn.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1401.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/FunctionAppsEnableAuthentication.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1334.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/CodebuildUsesCMK.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1392.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/LBTargetGroupsDefinesHealthcheck.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1315.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/cloudformation/checks/resource/aws/IMDSv1Disabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1313.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/yandexcloud/MDBPublicIP.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1404.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/ApiServerRequestTimeout.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1343.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/GKEDontUseNodePools.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1376.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/OpenAICognitiveServicesRestrictOutboundNetwork.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1317.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/ImagebuilderImageRecipeEBSEncrypted.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1353.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/aws/SQSPolicy.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1304.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/ACREnableZoneRedundancy.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1364.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/KubernetesDashboard.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1310.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/CloudFunctionsShouldNotBePublic.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1321.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/arm/checks/resource/VMCredsInCustomData.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1394.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/openapi/checks/resource/v2/GlobalSchemeDefineHTTP.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1303.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/bicep/checks/param/azure/SecureStringParameterNoHardcodedValue.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1289.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/azure/AppServiceSetHealthCheck.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1303.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/resource/gcp/GoogleCloudDNSSECEnabled.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1305.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/kubernetes/checks/resource/k8s/KubeControllerManagerTerminatedPods.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1288.0,checkov-py,224386599.0
bridgecrewio/checkov,bridgecrewio-checkov.tar.gz,224386599.0,checkov/terraform/checks/provider/openstack/credentials.py,6c2a5155223ca0473de05c7c7ed71acb7a6036c8,1378.0,checkov-py,224386599.0
